Order_ID,Order_Date,Region,City,Category,Product,Quantity,Unit_Price,Discount_%,Final_Unit_Price,Total_Sales,Profit,Payment_Method,Customer_Age,Customer_Gender
1151,2023-11-14,South,Bangalore,Beauty,Face Cream,4,4893.82,20,3915.06,15660.24,7330.88,Wallet,33,Male
1152,2023-05-21,North,Mumbai,Sports,Cricket Bat,2,935.64,0,935.64,1871.28,915.9,Wallet,33,Male
1153,2024-05-05,East,Chennai,Beauty,Body Lotion,3,2766.13,15,2351.21,7053.63,2895.18,Cash,38,Female
1154,2024-06-06,South,Chennai,Home & Kitchen,Lamp,2,1710.92,0,1710.92,3421.84,1521.58,Wallet,23,Other
1155,2024-07-09,West,Hyderabad,Grocery,Spices,3,3821.65,5,3630.57,10891.71,5195.49,Wallet,55,Female
1156,2024-01-26,South,Hyderabad,Electronics,Headphones,3,2497.47,0,2497.47,7492.41,2121.63,Cash,54,Female
1157,2024-08-26,South,Kolkata,Clothing,Saree,5,3735.78,20,2988.62,14943.1,3649.65,Card,31,Female
1158,2023-01-26,North,Mumbai,Home & Kitchen,Mixer,2,4384.55,5,4165.32,8330.64,3093.46,Wallet,48,Female
1159,2024-03-31,West,Kolkata,Home & Kitchen,Lamp,5,720.52,0,720.52,3602.6,1240.15,UPI,53,Male
1160,2024-05-27,North,Delhi,Clothing,Saree,2,1060.3,20,848.24,1696.48,551.38,UPI,44,Other
1161,2024-10-21,West,Bangalore,Grocery,Milk Pack,1,1675.51,15,1424.18,1424.18,479.31,Card,35,Female
1162,2023-09-30,West,Bangalore,Electronics,Laptop,5,3541.75,15,3010.49,15052.45,5478.0,Card,25,Female
1163,2024-11-21,North,Hyderabad,Beauty,Face Cream,4,3670.32,10,3303.29,13213.16,5805.56,UPI,45,Male
1164,2024-02-02,South,Bangalore,Home & Kitchen,Mixer,3,1978.6,10,1780.74,5342.22,1385.34,UPI,56,Female
1165,2023-08-16,North,Hyderabad,Sports,Yoga Mat,4,3664.93,10,3298.44,13193.76,5998.16,Wallet,48,Male
1166,2024-06-20,North,Delhi,Home & Kitchen,Cookware Set,3,1942.26,20,1553.81,4661.43,1576.05,Card,43,Male
1167,2024-08-18,North,Chennai,Electronics,Speaker,4,188.34,15,160.09,640.36,241.32,Card,55,Male
1168,2023-08-27,West,Bangalore,Electronics,Laptop,3,4028.95,10,3626.06,10878.18,3900.96,Wallet,19,Female
1169,2023-02-10,East,Delhi,Sports,Yoga Mat,3,3727.85,10,3355.06,10065.18,2667.81,Card,31,Male
1170,2024-05-04,East,Bangalore,Clothing,Kurta,2,3162.95,10,2846.66,5693.32,2547.96,UPI,29,Other
1171,2024-01-23,South,Bangalore,Electronics,Headphones,3,346.58,15,294.59,883.77,261.6,UPI,42,Other
1172,2024-04-19,West,Bangalore,Electronics,Headphones,5,3753.58,10,3378.22,16891.1,5072.5,Card,38,Other
1173,2024-09-29,East,Mumbai,Beauty,Face Cream,4,4623.55,5,4392.37,17569.48,4937.44,Card,22,Other
1174,2023-04-06,West,Delhi,Clothing,Saree,4,402.21,0,402.21,1608.84,705.6,Cash,52,Male
1175,2024-06-15,South,Bangalore,Grocery,Spices,5,3282.76,5,3118.62,15593.1,7549.45,UPI,34,Other
1176,2023-02-02,North,Chennai,Clothing,Jeans,3,881.75,10,793.58,2380.74,560.13,Wallet,29,Female
1177,2023-09-03,East,Mumbai,Sports,Dumbbells,5,1725.12,20,1380.1,6900.5,3015.25,Cash,24,Other
1178,2024-01-29,East,Chennai,Grocery,Snacks,4,2008.63,0,2008.63,8034.52,3979.44,Card,23,Other
1179,2023-09-04,West,Mumbai,Beauty,Body Lotion,3,540.13,10,486.12,1458.36,665.46,UPI,54,Male
1180,2024-06-10,East,Chennai,Home & Kitchen,Bedsheet,2,4999.26,10,4499.33,8998.66,2775.18,Cash,41,Male
1181,2023-03-10,South,Hyderabad,Electronics,Smartphone,1,4611.08,15,3919.42,3919.42,1713.6,UPI,45,Other
1182,2024-10-08,South,Kolkata,Home & Kitchen,Cookware Set,4,106.21,20,84.97,339.88,76.12,Wallet,39,Female
1183,2024-12-10,North,Chennai,Electronics,Speaker,2,543.05,20,434.44,868.88,192.9,Wallet,35,Male
1184,2024-10-20,East,Kolkata,Grocery,Rice Bag,2,3965.83,5,3767.54,7535.08,1758.5,Cash,25,Other
1185,2024-12-27,East,Bangalore,Sports,Cricket Bat,4,1818.48,20,1454.78,5819.12,2726.56,UPI,51,Other
1186,2024-12-15,West,Mumbai,Sports,Shoes,2,841.91,5,799.81,1599.62,626.28,Cash,57,Female
1187,2024-04-05,West,Pune,Sports,Yoga Mat,4,4065.91,15,3456.02,13824.08,6716.2,Wallet,55,Other
1188,2024-03-25,West,Bangalore,Grocery,Milk Pack,4,444.99,15,378.24,1512.96,579.36,Cash,24,Male
1189,2023-12-24,West,Hyderabad,Grocery,Rice Bag,4,119.4,15,101.49,405.96,181.72,UPI,59,Male
1190,2023-04-18,West,Mumbai,Grocery,Spices,2,4231.41,15,3596.7,7193.4,2192.42,Card,20,Male
1191,2024-01-21,North,Chennai,Grocery,Milk Pack,5,1156.01,5,1098.21,5491.05,1849.2,Wallet,26,Other
1192,2023-07-01,South,Kolkata,Electronics,Laptop,3,3072.91,20,2458.33,7374.99,1923.21,UPI,31,Female
1193,2023-02-22,West,Pune,Home & Kitchen,Bedsheet,4,2828.51,10,2545.66,10182.64,5036.08,UPI,21,Male
1194,2023-01-01,West,Chennai,Clothing,Jacket,3,282.39,15,240.03,720.09,216.72,Card,31,Other
1195,2023-05-13,East,Pune,Electronics,Smartwatch,1,4425.83,10,3983.25,3983.25,974.06,Wallet,20,Male
1196,2024-03-24,West,Hyderabad,Clothing,T-Shirt,5,4876.32,10,4388.69,21943.45,5027.05,UPI,29,Female
1197,2023-12-15,South,Chennai,Clothing,Kurta,3,1770.64,15,1505.04,4515.12,1393.05,Cash,47,Male
1198,2024-11-21,South,Bangalore,Home & Kitchen,Storage Box,2,4649.03,5,4416.58,8833.16,3216.8,Wallet,27,Other
1199,2024-06-06,South,Mumbai,Beauty,Shampoo,2,4811.9,20,3849.52,7699.04,2413.02,Cash,50,Other
1200,2023-04-19,South,Kolkata,Beauty,Shampoo,4,2751.9,20,2201.52,8806.08,2916.6,Card,44,Other
1201,2023-08-13,North,Bangalore,Electronics,Smartwatch,1,3596.68,0,3596.68,3596.68,1318.79,Card,49,Female
1202,2023-06-08,North,Bangalore,Clothing,Jacket,5,602.23,0,602.23,3011.15,1428.65,Cash,26,Female
1203,2024-04-11,East,Delhi,Sports,Cricket Bat,3,4825.72,20,3860.58,11581.74,2341.98,Card,42,Female
1204,2024-03-04,West,Bangalore,Sports,Football,3,1815.91,5,1725.11,5175.33,2104.02,Cash,28,Male
1205,2024-12-24,North,Pune,Clothing,Kurta,3,3192.82,20,2554.26,7662.78,2966.58,Cash,57,Female
1206,2023-05-26,West,Hyderabad,Clothing,Jacket,2,2677.14,15,2275.57,4551.14,1116.94,Card,50,Other
1207,2024-03-10,South,Delhi,Electronics,Laptop,4,3669.27,20,2935.42,11741.68,4893.28,Card,46,Other
1208,2024-05-12,North,Kolkata,Electronics,Laptop,5,2928.21,20,2342.57,11712.85,5559.95,Wallet,23,Male
1209,2024-02-06,West,Kolkata,Electronics,Speaker,3,2596.59,0,2596.59,7789.77,3715.59,UPI,25,Female
1210,2024-11-26,East,Hyderabad,Beauty,Face Cream,2,3376.49,0,3376.49,6752.98,2548.5,Cash,29,Female
1211,2023-10-30,South,Delhi,Beauty,Shampoo,2,358.28,0,358.28,716.56,147.84,UPI,53,Male
1212,2023-01-19,South,Delhi,Home & Kitchen,Lamp,5,1291.31,0,1291.31,6456.55,2860.4,Wallet,21,Male
1213,2024-03-20,South,Hyderabad,Grocery,Rice Bag,5,1502.77,10,1352.49,6762.45,2072.2,Card,48,Other
1214,2023-06-10,East,Kolkata,Clothing,Jacket,3,4048.24,15,3441.0,10323.0,4935.15,Cash,39,Male
1215,2023-05-25,East,Kolkata,Clothing,Jacket,5,4902.03,0,4902.03,24510.15,10282.6,Card,56,Other
1216,2023-02-12,East,Pune,Beauty,Perfume,4,149.56,10,134.6,538.4,177.24,UPI,59,Other
1217,2024-10-24,East,Mumbai,Beauty,Face Cream,2,2748.71,0,2748.71,5497.42,1232.02,Wallet,30,Male
1218,2023-02-22,North,Chennai,Clothing,Saree,4,4257.56,15,3618.93,14475.72,6194.56,UPI,30,Female
1219,2024-07-25,North,Mumbai,Beauty,Shampoo,5,1358.88,15,1155.05,5775.25,2269.5,UPI,48,Female
1220,2024-05-27,South,Chennai,Clothing,Kurta,1,4167.99,15,3542.79,3542.79,1117.27,Card,40,Other
1221,2023-08-11,West,Pune,Clothing,Jeans,3,2676.27,20,2141.02,6423.06,2091.12,UPI,54,Female
1222,2023-06-14,East,Hyderabad,Grocery,Cooking Oil,2,4460.2,20,3568.16,7136.32,3196.34,Card,42,Male
1223,2024-10-04,West,Chennai,Clothing,Saree,3,1308.62,10,1177.76,3533.28,715.32,UPI,56,Female
1224,2023-05-17,North,Pune,Beauty,Perfume,5,4182.64,0,4182.64,20913.2,5893.75,Cash,50,Female
1225,2023-08-18,East,Mumbai,Grocery,Cooking Oil,1,4954.15,10,4458.73,4458.73,1788.58,UPI,40,Other
1226,2024-09-14,West,Kolkata,Sports,Yoga Mat,4,4299.06,0,4299.06,17196.24,5767.04,Wallet,46,Other
1227,2024-12-13,East,Hyderabad,Home & Kitchen,Cookware Set,2,4379.47,0,4379.47,8758.94,2644.32,Card,25,Other
1228,2023-12-23,West,Chennai,Grocery,Snacks,5,1566.32,15,1331.37,6656.85,3233.0,UPI,29,Female
1229,2023-03-02,West,Mumbai,Home & Kitchen,Cookware Set,1,715.52,5,679.74,679.74,159.21,UPI,49,Other
1230,2024-10-21,West,Delhi,Beauty,Makeup Kit,1,3702.73,5,3517.59,3517.59,822.3,Card,52,Other
1231,2024-04-06,West,Pune,Sports,Football,2,1385.14,0,1385.14,2770.28,1254.74,UPI,35,Female
1232,2023-04-30,South,Hyderabad,Grocery,Milk Pack,1,1414.61,5,1343.88,1343.88,599.02,Card,48,Female
1233,2023-01-15,North,Hyderabad,Beauty,Shampoo,3,1335.51,0,1335.51,4006.53,1384.02,UPI,45,Other
1234,2024-04-19,East,Bangalore,Sports,Cricket Bat,3,3362.7,0,3362.7,10088.1,2155.56,Cash,46,Female
1235,2023-12-10,South,Delhi,Beauty,Perfume,3,3318.39,20,2654.71,7964.13,2693.79,UPI,28,Female
1236,2023-04-26,South,Chennai,Grocery,Cooking Oil,1,411.65,15,349.9,349.9,86.66,Wallet,24,Female
1237,2024-04-04,North,Kolkata,Home & Kitchen,Storage Box,2,2208.68,0,2208.68,4417.36,1252.9,Wallet,55,Female
1238,2023-02-08,South,Delhi,Sports,Cricket Bat,4,1801.71,15,1531.45,6125.8,1792.84,Cash,47,Male
1239,2023-04-15,South,Mumbai,Home & Kitchen,Lamp,1,4746.17,10,4271.55,4271.55,1095.91,Card,35,Male
1240,2023-02-01,North,Pune,Sports,Dumbbells,5,2736.79,10,2463.11,12315.55,5192.0,Cash,53,Female
1241,2023-03-27,North,Chennai,Sports,Football,2,2300.51,10,2070.46,4140.92,1390.86,Card,51,Female
1242,2023-07-14,North,Bangalore,Home & Kitchen,Cookware Set,4,2633.95,15,2238.86,8955.44,4136.84,Cash,36,Male
1243,2024-09-28,West,Chennai,Sports,Dumbbells,3,2464.22,10,2217.8,6653.4,2516.7,Cash,23,Female
1244,2023-05-13,West,Kolkata,Clothing,Saree,2,2512.77,10,2261.49,4522.98,1685.66,UPI,29,Female
1245,2023-04-30,West,Hyderabad,Home & Kitchen,Cookware Set,5,1564.74,0,1564.74,7823.7,2999.6,Cash,38,Other
1246,2024-12-27,East,Mumbai,Sports,Football,5,4467.44,0,4467.44,22337.2,10195.4,UPI,59,Other
1247,2024-04-20,East,Bangalore,Electronics,Headphones,1,4818.49,0,4818.49,4818.49,987.71,Card,41,Other
1248,2023-08-19,South,Delhi,Home & Kitchen,Cookware Set,3,276.23,10,248.61,745.83,192.21,Cash,53,Other
1249,2023-03-31,South,Mumbai,Grocery,Cooking Oil,4,4584.18,10,4125.76,16503.04,4869.16,Card,56,Male
1250,2024-08-18,South,Pune,Sports,Shoes,1,4243.0,10,3818.7,3818.7,1326.83,Card,30,Male
1251,2023-04-14,East,Kolkata,Beauty,Makeup Kit,2,1126.15,0,1126.15,2252.3,1020.96,UPI,56,Male
1252,2023-02-16,North,Delhi,Electronics,Headphones,4,1137.81,5,1080.92,4323.68,916.92,UPI,56,Other
1253,2024-07-30,West,Mumbai,Electronics,Smartwatch,5,4547.98,20,3638.38,18191.9,8960.5,Card,36,Other
1254,2024-08-26,North,Pune,Beauty,Perfume,5,4306.01,0,4306.01,21530.05,4941.4,Wallet,41,Male
1255,2024-07-05,North,Delhi,Grocery,Milk Pack,5,1180.15,0,1180.15,5900.75,2507.2,Card,23,Other
1256,2023-05-15,South,Delhi,Home & Kitchen,Cookware Set,3,4452.53,5,4229.9,12689.7,4034.16,Wallet,23,Male
1257,2023-02-10,South,Kolkata,Grocery,Spices,1,2838.87,20,2271.1,2271.1,952.55,UPI,24,Other
1258,2024-03-28,South,Pune,Clothing,Saree,1,521.97,0,521.97,521.97,182.25,UPI,35,Other
1259,2023-08-31,East,Delhi,Electronics,Smartwatch,2,2266.12,0,2266.12,4532.24,1834.72,Wallet,54,Male
1260,2023-11-04,South,Chennai,Home & Kitchen,Cookware Set,4,1543.56,10,1389.2,5556.8,1509.76,UPI,31,Male
1261,2024-02-22,East,Delhi,Sports,Cricket Bat,3,2814.45,20,2251.56,6754.68,2803.41,Wallet,43,Other
1262,2023-05-21,North,Mumbai,Electronics,Headphones,5,3008.88,20,2407.1,12035.5,5354.05,Cash,39,Male
1263,2024-06-06,North,Pune,Sports,Cricket Bat,5,1030.67,15,876.07,4380.35,2036.85,Card,54,Female
1264,2024-10-07,East,Chennai,Beauty,Face Cream,1,3762.81,15,3198.39,3198.39,1165.15,UPI,53,Female
1265,2024-10-25,East,Chennai,Grocery,Milk Pack,1,481.61,15,409.37,409.37,158.48,UPI,25,Female
1266,2023-07-09,West,Bangalore,Clothing,Kurta,3,4420.37,0,4420.37,13261.11,2999.94,Wallet,39,Male
1267,2024-01-08,North,Chennai,Home & Kitchen,Lamp,4,2558.92,0,2558.92,10235.68,3672.44,Cash,50,Male
1268,2023-01-21,East,Bangalore,Clothing,Saree,5,1036.2,10,932.58,4662.9,1833.1,Cash,31,Male
1269,2024-11-02,East,Delhi,Sports,Dumbbells,3,1981.69,0,1981.69,5945.07,1636.68,UPI,31,Other
1270,2024-07-19,East,Mumbai,Grocery,Spices,4,1334.79,20,1067.83,4271.32,979.96,Wallet,57,Female
1271,2024-07-14,East,Kolkata,Home & Kitchen,Lamp,1,2798.38,15,2378.62,2378.62,1037.83,Wallet,51,Male
1272,2023-09-04,West,Hyderabad,Sports,Football,2,1366.12,15,1161.2,2322.4,787.16,UPI,41,Female
1273,2023-05-15,South,Bangalore,Grocery,Rice Bag,4,1610.93,10,1449.84,5799.36,1570.32,Cash,54,Other
1274,2023-09-15,East,Mumbai,Home & Kitchen,Mixer,1,599.05,0,599.05,599.05,263.64,UPI,32,Other
1275,2023-11-19,South,Chennai,Sports,Yoga Mat,2,1084.3,20,867.44,1734.88,528.16,UPI,52,Male
1276,2024-06-02,West,Pune,Grocery,Cooking Oil,2,3859.14,15,3280.27,6560.54,2717.68,Card,55,Male
1277,2024-11-21,East,Kolkata,Grocery,Spices,3,1793.72,5,1704.03,5112.09,1483.23,Card,28,Other
1278,2024-05-04,West,Bangalore,Home & Kitchen,Bedsheet,4,778.15,0,778.15,3112.6,688.08,Cash,58,Other
1279,2023-03-10,North,Hyderabad,Sports,Cricket Bat,2,439.59,0,439.59,879.18,200.4,Cash,58,Male
1280,2023-01-14,East,Kolkata,Sports,Shoes,2,2304.04,10,2073.64,4147.28,1324.66,UPI,23,Male
1281,2023-07-08,West,Mumbai,Home & Kitchen,Lamp,3,543.43,10,489.09,1467.27,552.9,Wallet,45,Female
1282,2024-07-25,North,Kolkata,Clothing,Saree,2,1028.82,0,1028.82,2057.64,498.58,Card,24,Male
1283,2024-08-31,West,Pune,Clothing,Jacket,2,2246.31,0,2246.31,4492.62,2005.96,Wallet,57,Female
1284,2023-10-07,West,Delhi,Beauty,Makeup Kit,4,2148.05,5,2040.65,8162.6,3714.52,Cash,47,Female
1285,2023-10-07,East,Hyderabad,Electronics,Speaker,2,3674.14,0,3674.14,7348.28,2412.54,Cash,18,Female
1286,2024-08-24,West,Delhi,Electronics,Smartphone,3,1798.92,15,1529.08,4587.24,1198.23,Wallet,38,Female
1287,2024-12-14,South,Kolkata,Home & Kitchen,Storage Box,4,1726.8,15,1467.78,5871.12,2667.88,Card,47,Male
1288,2023-02-02,West,Chennai,Electronics,Smartwatch,1,3267.19,15,2777.11,2777.11,1183.31,Card,41,Female
1289,2023-04-23,South,Hyderabad,Home & Kitchen,Cookware Set,4,745.38,20,596.3,2385.2,757.92,Card,30,Other
1290,2024-12-28,North,Mumbai,Clothing,Kurta,2,312.82,0,312.82,625.64,269.06,Cash,52,Female
1291,2023-02-17,South,Mumbai,Clothing,T-Shirt,3,2633.33,0,2633.33,7899.99,3911.79,Cash,56,Male
1292,2024-09-04,South,Delhi,Beauty,Body Lotion,2,1823.38,10,1641.04,3282.08,1436.44,Card,27,Male
1293,2024-11-22,North,Mumbai,Home & Kitchen,Cookware Set,3,4034.88,15,3429.65,10288.95,3054.66,Cash,47,Female
1294,2024-03-11,South,Mumbai,Grocery,Milk Pack,2,3730.33,10,3357.3,6714.6,2634.4,Cash,59,Other
1295,2023-02-20,West,Bangalore,Sports,Football,2,1592.16,15,1353.34,2706.68,1168.84,Wallet,39,Female
1296,2024-09-02,South,Kolkata,Grocery,Spices,2,4271.18,0,4271.18,8542.36,1888.06,Cash,36,Male
1297,2024-01-25,North,Hyderabad,Home & Kitchen,Bedsheet,4,1213.88,20,971.1,3884.4,1827.36,Card,58,Female
1298,2024-05-23,East,Mumbai,Home & Kitchen,Cookware Set,2,4136.35,10,3722.72,7445.44,3694.62,Cash,23,Male
1299,2024-11-15,North,Hyderabad,Grocery,Rice Bag,3,3556.25,20,2845.0,8535.0,2753.46,Wallet,54,Other
1300,2024-11-06,North,Hyderabad,Sports,Football,3,3754.1,20,3003.28,9009.84,2893.8,Cash,43,Female
1301,2023-03-31,East,Pune,Clothing,Kurta,5,2793.45,5,2653.78,13268.9,3421.0,Cash,37,Male
1302,2024-05-07,North,Kolkata,Electronics,Headphones,4,1195.65,0,1195.65,4782.6,1793.52,Cash,21,Male
1303,2023-12-05,North,Chennai,Beauty,Perfume,5,2859.51,0,2859.51,14297.55,6385.8,Card,41,Other
1304,2024-05-07,West,Pune,Grocery,Snacks,2,799.94,5,759.94,1519.88,708.3,Wallet,45,Male
1305,2024-02-28,North,Chennai,Clothing,T-Shirt,3,4323.03,20,3458.42,10375.26,2892.51,Wallet,59,Male
1306,2023-01-01,South,Mumbai,Sports,Shoes,5,2226.05,10,2003.45,10017.25,3782.85,UPI,58,Female
1307,2023-06-16,North,Mumbai,Electronics,Smartphone,2,2833.61,0,2833.61,5667.22,1835.02,Wallet,40,Other
1308,2024-11-12,West,Delhi,Clothing,Saree,4,2302.96,0,2302.96,9211.84,4115.24,UPI,51,Other
1309,2024-01-28,West,Chennai,Beauty,Face Cream,1,1505.55,0,1505.55,1505.55,482.59,Wallet,23,Male
1310,2024-04-10,North,Chennai,Beauty,Face Cream,5,1497.41,0,1497.41,7487.05,2521.55,UPI,31,Other
1311,2024-05-25,East,Kolkata,Clothing,Kurta,4,1238.22,5,1176.31,4705.24,1947.16,Card,38,Female
1312,2024-04-29,North,Mumbai,Beauty,Shampoo,4,4052.76,15,3444.85,13779.4,5112.84,Card,57,Male
1313,2024-08-12,South,Kolkata,Home & Kitchen,Lamp,2,173.61,5,164.93,329.86,106.72,UPI,56,Other
1314,2024-02-07,South,Chennai,Sports,Football,2,2188.0,20,1750.4,3500.8,1221.98,UPI,21,Female
1315,2024-10-25,North,Delhi,Beauty,Makeup Kit,4,3673.28,5,3489.62,13958.48,3719.92,Card,51,Female
1316,2023-04-07,East,Bangalore,Sports,Football,4,4323.21,0,4323.21,17292.84,5790.28,UPI,27,Other
1317,2024-11-13,South,Delhi,Sports,Cricket Bat,4,2052.55,0,2052.55,8210.2,2409.64,UPI,32,Other
1318,2023-12-14,East,Bangalore,Electronics,Smartphone,1,1347.84,20,1078.27,1078.27,507.42,Wallet,51,Other
1319,2024-02-12,West,Pune,Electronics,Speaker,5,2941.05,15,2499.89,12499.45,5427.05,Wallet,52,Other
1320,2024-11-12,West,Delhi,Electronics,Smartphone,5,2222.93,0,2222.93,11114.65,3091.6,Cash,27,Male
1321,2024-05-07,South,Pune,Grocery,Milk Pack,5,2867.72,5,2724.33,13621.65,3647.9,Wallet,47,Female
1322,2023-04-06,South,Hyderabad,Clothing,Jacket,1,3365.98,0,3365.98,3365.98,1169.32,Card,18,Male
1323,2024-12-25,North,Bangalore,Beauty,Body Lotion,4,2723.81,5,2587.62,10350.48,2506.36,Card,26,Female
1324,2023-04-23,East,Pune,Home & Kitchen,Bedsheet,4,2649.59,10,2384.63,9538.52,2565.2,Cash,39,Male
1325,2023-06-10,South,Mumbai,Clothing,Jeans,2,4074.41,5,3870.69,7741.38,2668.6,Wallet,33,Male
1326,2023-08-23,West,Chennai,Beauty,Makeup Kit,4,4814.76,5,4574.02,18296.08,8659.48,Card,25,Female
1327,2024-06-01,South,Chennai,Electronics,Smartphone,2,4530.16,5,4303.65,8607.3,3295.86,Cash,55,Female
1328,2024-10-10,South,Hyderabad,Sports,Dumbbells,3,3385.19,10,3046.67,9140.01,1915.68,UPI,38,Male
1329,2023-12-16,North,Hyderabad,Home & Kitchen,Storage Box,2,918.06,5,872.16,1744.32,482.18,Card,47,Female
1330,2024-08-16,South,Pune,Electronics,Smartphone,1,1721.86,5,1635.77,1635.77,665.82,Wallet,23,Female
1331,2023-12-08,West,Delhi,Clothing,Jacket,4,1211.12,0,1211.12,4844.48,1419.68,UPI,23,Male
1332,2024-11-06,West,Mumbai,Clothing,Jacket,5,3177.0,0,3177.0,15885.0,3607.85,Wallet,24,Male
1333,2023-04-28,West,Pune,Clothing,Jeans,2,1208.14,0,1208.14,2416.28,513.88,UPI,43,Male
1334,2024-06-21,South,Delhi,Grocery,Rice Bag,2,2708.57,20,2166.86,4333.72,1757.38,UPI,19,Other
1335,2023-05-22,North,Pune,Electronics,Speaker,1,4794.1,10,4314.69,4314.69,1603.98,Card,48,Other
1336,2024-06-01,West,Hyderabad,Sports,Dumbbells,5,1747.91,5,1660.51,8302.55,2019.35,Cash,58,Other
1337,2024-03-03,South,Bangalore,Grocery,Milk Pack,2,985.12,5,935.86,1871.72,786.72,Card,58,Male
1338,2023-04-09,North,Kolkata,Home & Kitchen,Bedsheet,1,1108.85,15,942.52,942.52,339.64,Card,27,Other
1339,2023-07-20,South,Pune,Electronics,Headphones,3,4689.64,15,3986.19,11958.57,4694.16,Card,33,Other
1340,2024-08-09,North,Mumbai,Electronics,Smartwatch,3,2598.93,20,2079.14,6237.42,2163.12,Card,46,Male
1341,2023-01-21,East,Mumbai,Sports,Football,2,4191.01,5,3981.46,7962.92,2826.68,Card,48,Other
1342,2024-03-10,East,Pune,Sports,Yoga Mat,2,665.47,5,632.2,1264.4,510.8,Card,47,Other
1343,2024-02-20,East,Pune,Sports,Dumbbells,1,1225.61,10,1103.05,1103.05,267.32,Wallet,25,Female
1344,2024-05-04,East,Bangalore,Home & Kitchen,Bedsheet,3,1386.3,0,1386.3,4158.9,1737.48,Cash,31,Male
1345,2023-01-10,North,Pune,Home & Kitchen,Lamp,3,1948.18,20,1558.54,4675.62,2240.07,Cash,49,Female
1346,2023-11-14,West,Bangalore,Home & Kitchen,Bedsheet,3,4642.32,20,3713.86,11141.58,4595.22,Wallet,28,Female
1347,2023-06-22,West,Pune,Clothing,Saree,4,1958.89,10,1763.0,7052.0,2402.2,Cash,55,Other
1348,2023-03-15,North,Kolkata,Home & Kitchen,Mixer,4,4343.51,10,3909.16,15636.64,6831.92,Wallet,37,Female
1349,2024-05-14,West,Delhi,Home & Kitchen,Storage Box,4,3116.21,20,2492.97,9971.88,3022.92,UPI,21,Female
1350,2023-05-13,North,Bangalore,Beauty,Perfume,4,1480.78,5,1406.74,5626.96,2272.36,Card,30,Male
1351,2024-10-06,North,Delhi,Grocery,Rice Bag,4,878.73,10,790.86,3163.44,1158.76,UPI,30,Other
1352,2024-03-07,South,Mumbai,Electronics,Smartwatch,2,2889.74,5,2745.25,5490.5,1925.06,Wallet,39,Female
1353,2023-12-15,East,Pune,Clothing,Saree,5,4078.64,0,4078.64,20393.2,6907.05,Card,37,Other
1354,2023-01-03,East,Delhi,Beauty,Body Lotion,1,3840.15,20,3072.12,3072.12,880.87,Cash,33,Other
1355,2023-08-03,East,Mumbai,Electronics,Speaker,2,1290.43,10,1161.39,2322.78,850.06,Cash,20,Other
1356,2024-10-21,West,Bangalore,Sports,Football,5,4115.05,10,3703.54,18517.7,5496.25,Card,50,Other
1357,2023-05-24,East,Kolkata,Sports,Shoes,3,4672.08,5,4438.48,13315.44,5466.72,Card,40,Male
1358,2023-02-25,North,Delhi,Clothing,Saree,1,4267.1,15,3627.04,3627.04,1731.23,UPI,55,Female
1359,2023-09-08,East,Pune,Clothing,Kurta,1,2778.41,10,2500.57,2500.57,1124.65,Wallet,42,Other
1360,2023-08-25,East,Kolkata,Sports,Dumbbells,4,3879.09,0,3879.09,15516.36,4628.76,Wallet,39,Other
1361,2023-11-05,East,Kolkata,Clothing,Jacket,4,3633.5,0,3633.5,14534.0,3626.44,Cash,51,Other
1362,2023-06-14,East,Pune,Clothing,Jeans,1,1585.72,20,1268.58,1268.58,455.15,Card,33,Male
1363,2024-05-31,West,Pune,Electronics,Headphones,5,4739.82,0,4739.82,23699.1,10143.6,Wallet,55,Female
1364,2023-05-24,West,Pune,Grocery,Spices,4,2940.71,0,2940.71,11762.84,4273.6,Cash,27,Other
1365,2024-12-27,East,Bangalore,Clothing,Kurta,1,4122.12,0,4122.12,4122.12,2013.08,Cash,44,Other
1366,2023-03-30,West,Pune,Electronics,Laptop,3,4173.1,10,3755.79,11267.37,4448.43,UPI,46,Other
1367,2023-03-19,North,Chennai,Sports,Dumbbells,3,4195.85,15,3566.47,10699.41,3180.21,Card,54,Female
1368,2023-05-13,North,Pune,Sports,Football,3,175.94,0,175.94,527.82,219.63,Wallet,19,Other
1369,2023-04-14,West,Mumbai,Sports,Football,3,4341.66,0,4341.66,13024.98,2985.81,UPI,44,Male
1370,2023-11-11,South,Mumbai,Beauty,Face Cream,3,4481.49,0,4481.49,13444.47,4501.11,Card,18,Other
1371,2023-05-29,West,Chennai,Clothing,Kurta,2,4802.0,0,4802.0,9604.0,2783.84,Wallet,32,Female
1372,2023-11-12,South,Mumbai,Beauty,Perfume,3,3690.23,15,3136.7,9410.1,3622.47,UPI,53,Female
1373,2023-01-08,North,Chennai,Clothing,T-Shirt,3,3366.87,5,3198.53,9595.59,4051.08,Wallet,58,Male
1374,2023-12-14,North,Mumbai,Sports,Yoga Mat,5,2284.08,15,1941.47,9707.35,2183.3,Card,47,Male
1375,2024-10-11,East,Mumbai,Sports,Football,4,853.05,15,725.09,2900.36,1218.72,Card,38,Male
1376,2023-05-10,North,Delhi,Home & Kitchen,Cookware Set,1,2578.29,0,2578.29,2578.29,1172.65,Wallet,42,Other
1377,2024-01-15,East,Pune,Electronics,Smartphone,3,3674.65,0,3674.65,11023.95,2881.8,UPI,34,Other
